"BehaviorSpace results (NetLogo 5.3.1)"
"whirligigSimulation.nlogo"
"experiment2"
"07/20/2017 09:45:01:462 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","turn-back-distance","beetle-population","beetle-gain-from-food","add-food-chance","stream?","dt","[step]","sortedxs","sortedys"
"1","5","100","50","10","true","0.1","0","[8.74292972980954 8.555550735199352 6.8124422456589215 -5.594542974263871 9.09885692315874 9.27504587394563 -6.3205283391929425 -4.675512774204171 9.873844353786737 -1.907146369593433 4.13235139978305 9.911051816650504 -1.5679215364235592 1.1887064104116523 6.346721549684037 -4.237259908392268 -6.445473788167322 -9.1590068672935 -9.36268189310343 3.4058953136630756 -6.9425270509846015 -0.28390807899668147 2.04550503195653 -5.113838921709277 -8.69000796275751 4.937312347118943 -0.43829167520020934 7.1744889690333435 -6.941838507409095 -6.6742147293894725 9.882262259300227 -3.9372949632350305 -5.116717784541476 1.2821845108198697 -2.314402701687577 2.832034250478832 -1.4331718654057504 -4.086843379702162 -1.9079805708026758 8.447195891500385 -5.490474494004213 -7.875928928226948 3.7291842464178564 7.26126917067279 8.964204989783255 -2.672194158532436 2.2335566524121333 3.432381166928851 2.976335808061407 -9.22482084910838 -7.2952867170797715 6.374232779548289 9.110455810126615 9.70259134100067 -1.996403205496918 9.080588786108912 -1.848631817147562 -4.602882346666694 -5.2403177636655345 -1.623639527527807 9.53915910987982 -1.8145721947170717 -0.7267191287613658 -0.13966423139398287 5.775861170319058 8.295383926033587 8.35728460360305 -6.4634639931626765 5.23421688861152 -4.033317697942885 -2.2911697267066238 5.00747944121517 -5.815434819695639 9.377537611476244 4.588992260300081 -6.079499444780306 0.6541891641456393 1.8806785427541588 4.2480579788502455 -3.1240793092595873 7.8892428718323515 4.368519651384979 10.11227931693194 -6.795550389920616 -4.026136644959689 -8.051068187404683 -9.536340306248249 -7.0142546282278 -9.451580403299456 7.258497195727313 -1.700052022316368 7.474757121313995 1.0543533951020077 -7.672137476816688 4.918355209706287 0.5882439916620376 -8.89960735047033 -4.363354738851565 -4.666016162934038 -1.8710226320361514]","[-11.459402371391631 -1.2156601977170731 -7.601860734534188 4.48556563049494 -4.7839469995636605 4.561171993021767 -8.10481620771629 3.9877876400248367 -11.560469900912953 -10.089321923166835 2.6165958702121426 1.143234091298008 -1.4427496126304122 -9.560398113538728 -7.256613985380609 2.2881655782746417 -13.638228152643137 -2.872222960298745 4.534174397975126 -3.5235723297953285 -7.84703525864601 -0.4539491565061855 -9.216024229553481 0.49189662600446393 -4.476202584711797 -2.073014215005533 -13.622836908158856 -12.997967480477751 4.06041074697566 -11.20957719468047 -6.049791704991756 -5.884639408512355 -12.583975997879646 -1.3890613581595042 -13.791097906113432 1.4377533904931878 3.031989319091198 -9.29799028726366 -8.057752723425969 -12.96887022921295 0.5768799108448164 -13.430520769329455 -15.099200811316003 -9.087809420302522 -5.034001326927361 4.543968354547787 -13.96854602113213 -1.8971056123121928 -1.8708738674103667 -1.2013558490578542 -0.8050203572339782 -0.4155624567365992 -2.248701163208714 2.6509893236352653 -11.858972454344713 -4.083605651278392 2.755623836010484 -7.584634222461067 -10.191950790965675 -0.502243834815923 -0.31296813711516336 -2.391070408037812 -14.96744836612276 4.687744756994282 -14.79866017133621 -8.915136920351424 0.1903034465417459 -9.952229036383264 -14.638547118333157 -3.1600908682164235 -9.565683669074527 -11.702282492613993 1.2897796926409821 -7.3055028669173305 -2.8274568638847692 -15.028943122961469 -13.509074936441426 -13.734826618002295 -13.339062406128015 -10.215609651277715 -12.138309815930397 -1.8396180955376495 0.5270941652648631 -3.8349945648140817 -5.767293956818144 -6.943899544219943 -12.208974095044255 -1.1413277749897541 -10.062131548181428 -4.623990340863868 -11.055587486572811 2.3484850138368527 3.4562085985919806 -3.9501148930455017 0.9781607669905821 -0.2558210751513643 -12.664328102299958 -9.34994565019759 -8.49272549175835 -6.1702508925005795]"
"1","5","100","50","10","true","0.1","1","[8.74292972980954 8.085704424806398 6.3709684492294585 -5.594542974263871 8.812068704983217 9.229646823971674 -6.635188534717861 -4.7030765097858716 9.887761663882744 -1.8375598191134002 4.147994846287073 9.825335086580292 -1.0872906884543998 1.1192405733657524 6.266857998679307 -4.237259908392268 -6.939317958464891 -9.628853177686455 -9.46262097580534 3.4058953136630756 -6.9425270509846015 -0.510903328866455 2.0645859314941846 -5.113838921709277 -8.89337628429541 4.548739366390457 -0.43829167520020934 7.1744889690333435 -6.842811700534938 -6.597610285077574 9.769786732128294 -4.03727973275067 -5.158979610715546 1.2769509151955754 -2.226107942401684 2.7354416678499254 -1.4331718654057504 -4.086843379702162 -1.9010049234282633 8.447195891500385 -5.455596257132151 -7.875928928226948 3.8282110532920135 6.764996094852129 8.964204989783255 -2.6134156333031884 2.2335566524121333 3.5785670192902193 2.976335808061407 -9.1841471848008 -7.267722981498071 6.446166759582154 9.122642744467129 9.801618147874827 -2.064603041503168 8.709016373370215 -1.9437374687770774 -4.602882346666694 -5.013322513795761 -1.623639527527807 9.115135061801608 -1.721853809260393 -0.9059031035340162 -0.17386624572654974 5.708948109683172 8.295383926033587 8.35728460360305 -6.4634639931626765 4.756064510630003 -4.062554868415159 -2.2911697267066238 5.070411480320154 -6.239458867773852 9.377537611476244 4.615160238421553 -6.179484214295945 0.9265086816531529 1.8284143111203317 4.2480579788502455 -3.1240793092595873 7.836978640198525 4.368519651384979 10.11227931693194 -6.779906943416593 -3.9761366449596895 -8.056301783028976 -9.536340306248249 -7.109360279857315 -9.51176190561466 7.253263600103018 -2.19883404744628 7.479990716938289 1.0543533951020077 -7.619873245182861 4.918355209706287 0.24724481163078837 -8.812783261636865 -4.363354738851565 -5.103326016503735 -1.9441580021980684]","[-11.39940237139163 -1.3266702693799077 -7.776596515927134 4.54556563049494 -5.133523021708157 4.53207134060293 -7.656243226987804 4.1439138096186685 -11.401443094038795 -9.53418788879605 2.577827036152629 1.2547378987890134 -1.2449309347219126 -9.572332093572593 -7.256795487695814 1.8481655782746418 -13.656445385163252 -2.64121288863591 4.597664347645376 -3.4635723297953285 -7.787035258646011 0.05155410558799839 -9.057861511208714 0.551896626004464 -4.8729753135330975 -1.6983540194806146 -13.562836908158856 -12.93796748047775 4.106493436879653 -11.085298433711817 -6.476976737384374 -5.822894167868626 -12.61460677658331 -1.2291984046840467 -13.684150749834842 1.4718714859829358 3.0919893190911982 -9.23799028726366 -8.097509128451952 -12.90887022921295 1.1356619359747286 -13.370520769329454 -15.053118121412009 -8.966874748599947 -4.974001326927361 4.684870053985281 -13.90854602113213 -1.358953234330675 -1.8108738674103666 -1.2327103948221143 -0.8411465268278101 -0.28609661969069944 -2.2879557783728464 2.697072013539259 -11.725837084182794 -4.3581709544578215 2.8465255354479786 -7.524634222461067 -9.686447528871492 -0.44224383481592305 0.011991495001438979 -2.3685310673794033 -14.440658152874159 4.65377549491569 -14.812974653883948 -8.855136920351423 0.2503034465417459 -9.892229036383263 -14.432361265971789 -3.00446039262012 -9.505683669074527 -11.719997088759689 1.0848200605243796 -7.245502866917331 -3.2667716312620563 -14.96719788231774 -13.868410220414138 -13.177565670318158 -13.279062406128014 -10.155609651277715 -11.58104886824626 -1.7796180955376495 0.5870941652648631 -3.8737633988735953 -5.6206914164397 -6.983762497695401 -12.148974095044254 -1.0504260755522594 -10.081995099186157 -4.464127387388411 -11.030465723444873 2.5083479673123104 3.5162085985919806 -4.387375840729638 1.0381607669905821 -0.5614979259609496 -13.096731978806062 -9.28994565019759 -8.19032068163518 -6.04205105649433]"
"1","5","100","50","10","true","0.1","2","[8.74292972980954 7.615858114413443 5.929494652799995 -5.5163257417437555 8.525280486807693 9.184247773997718 -6.94984873024278 -4.6592393951069635 9.90167897397875 -1.8375598191134002 4.163638292791096 9.73961835651008 -1.0872906884543998 1.0497747363198526 6.186994447674578 -4.237259908392268 -7.4331621287624605 -9.91723168646795 -9.561647782679497 3.4058953136630756 -6.670207533477088 -0.7378985787362284 2.0523989971536696 -5.113838921709277 -9.01539727721815 4.548739366390457 -0.43829167520020934 7.1744889690333435 -6.743784893660781 -6.597610285077574 9.657311204956361 -4.137264502266309 -5.201241436889616 1.271717319571281 -2.1378131831157914 2.6388490852210187 -1.5038825435244052 -3.836843379702162 -1.9010049234282633 8.447195891500385 -5.420718020260089 -7.875928928226948 3.9272378601661706 6.268723019031468 8.623205809752006 -2.561911825812183 2.5615861669073867 3.7247528716515874 2.976335808061407 -9.14347352049322 -7.240159245916371 6.5181007396160195 9.134829678807643 9.895587409953418 -2.132802877509418 8.337443960631518 -2.0388431204065927 -4.740701024575193 -4.786327263925988 -1.623639527527807 8.691111013723395 -1.6291354238037143 -1.0850870783066666 -0.2080682600591166 5.642035049047286 8.295383926033587 8.35728460360305 -5.964681968032765 4.277912132648485 -4.091792038887433 -2.2911697267066238 5.1333435194251384 -6.6634829158520645 9.34663591203875 4.641328216543025 -6.279468983811584 1.1988281991606666 1.7761500794865046 4.689531775279709 -3.1240793092595873 7.784714408564698 4.368519651384979 10.11227931693194 -6.76426349691257 -3.9261366449596897 -8.082469761150447 -9.440709830651945 -7.20446593148683 -9.571943407929865 7.248030004478724 -2.697616072576192 7.479990716938289 1.0543533951020077 -7.567609013549034 4.918355209706287 0.24724481163078837 -8.7259591728034 -4.363354738851565 -5.540635870073433 -2.0172933723599855]","[-11.33940237139163 -1.4376803410427423 -7.95133229732008 5.099409800792508 -5.483099043852654 4.502970688184093 -7.207670246259318 4.293793214248585 -11.242416287164637 -9.474187888796049 2.5390582020931154 1.366241706280019 -1.1849309347219126 -9.584266073606457 -7.256976990011019 1.4081655782746418 -13.674662617683367 -2.4985216818908107 4.643747037549368 -3.4035723297953284 -8.146370542618723 0.5570573676821823 -8.898606896044582 0.611896626004464 -5.087038950825878 -1.6383540194806145 -13.502836908158855 -12.87796748047775 4.152576126783646 -11.025298433711816 -6.904161769776992 -5.761148927224898 -12.645237555286974 -1.0693354512085893 -13.577203593556252 1.5059895814726838 3.0812786409725437 -9.611002989155878 -8.037509128451951 -12.848870229212949 1.694443961104641 -13.310520769329454 -15.007035431508015 -8.845940076897373 -4.548324476117776 4.830586784055492 -13.471191231020743 -0.8208008563491571 -1.7508738674103665 -1.2640649405863744 -0.8772726964216421 -0.15663078264479968 -2.3272103935369786 2.7228699992066923 -11.592701714020876 -4.6327362576372515 2.9374272348854733 -7.945265070430227 -9.180944266777308 -0.38224383481592306 0.3369511271180413 -2.3459917267209947 -13.913867939625558 4.619806232837099 -14.827289136431688 -8.795136920351423 0.3103034465417459 -9.7973507995112 -14.22617541361042 -2.8488299170238163 -9.445683669074526 -11.737711684905385 0.8798604284077771 -7.090397215287816 -3.7060863986393433 -14.90545264167401 -14.22774550438685 -12.620304722634021 -13.45379818752096 -10.095609651277714 -11.023787920562123 -1.7196180955376494 0.6470941652648632 -3.912532232933109 -5.4740888760612565 -7.423077265072688 -12.118211265516527 -0.9595243761147646 -10.101858650190886 -4.304264433912953 -11.005343960316935 2.5683479673123104 3.5762085985919807 -4.824636788413775 1.0981607669905822 -0.5014979259609496 -13.529135855312166 -9.229945650197589 -7.887915871512011 -5.91385122048808]"
"1","5","100","50","10","true","0.1","3","[8.938295294054177 7.146011804020489 5.488020856370532 -5.236729290008382 8.23849226863217 9.138848724023763 -7.264508925767699 -4.6154022804280554 9.915596284074757 -1.8375598191134002 4.179281739295119 9.653901626439868 -0.8223310563377974 0.9803088992739529 6.186994447674578 -4.237259908392268 -7.92700629906003 -9.990367056629868 -9.561647782679497 3.4058953136630756 -6.397888015969574 -0.8740957286580926 1.9780845146059303 -5.604652513433109 -9.029314587314158 4.279101152500707 -0.43829167520020934 7.1744889690333435 -6.644758086786624 -6.597610285077574 9.589825888653202 -4.237249271781947 -5.243503263063685 1.2664837239469866 -2.0495184238298987 2.542256502592112 -1.57459322164306 -3.836843379702162 -1.5413350232589378 8.38701438918518 -5.385839783388026 -7.875928928226948 4.422371894536956 5.970959173539071 8.418606301733256 -2.472811173393346 2.5615861669073867 3.8709387240129556 2.704016290553893 -9.10279985618564 -7.212595510334671 6.877770639785345 9.147016613148157 9.962500470589303 -2.132802877509418 8.337443960631518 -2.133948772036108 -4.740701024575193 -4.559332014056214 -1.623639527527807 8.267086965645182 -1.5364170383470357 -1.264271053079317 -0.24227027439168347 5.5751219884114 8.276303026495933 8.35728460360305 -5.465899942902853 3.799759754666967 -4.1210292093597065 -2.2911697267066238 5.196275558530123 -6.917897344698992 9.315734212601255 4.657029003415908 -6.379453753327223 1.4711477166681803 1.7447915405062082 5.131005571709173 -2.6604873819761936 7.753355869584402 4.429454323087553 10.013510482872425 -6.748620050408547 -3.87613664495969 -8.108637739271918 -8.962557452670428 -7.299571583116345 -9.63212491024507 7.24279640885443 -3.1963980977061044 7.525389766912244 0.9800389125542682 -7.515344781915207 5.013460861335802 0.012509030237843138 -8.7259591728034 -4.363354738851565 -5.97794572364313 -2.0904287425219024]","[-10.81914994466541 -1.548690412705577 -8.126068078713025 5.573928587070029 -5.832675065997151 4.473870035765256 -6.759097265530833 4.443672618878502 -11.08338948029048 -9.414187888796048 2.500289368033602 1.4777455137710245 -0.7009068866436996 -9.596200053640322 -7.196976990011019 1.1681655782746418 -13.692879850203482 -2.3703218458845607 4.703747037549368 -3.3435723297953284 -8.505705826591434 0.8843593249386926 -8.771693835408696 0.5764921283161918 -5.126065757700036 -1.4468426754438912 -13.442836908158855 -12.81796748047775 4.198658816687638 -10.965298433711816 -7.136472789212562 -5.69940368658117 -12.675868333990637 -0.9094724977331319 -13.470256437277662 1.5401076769624318 3.070567962853889 -9.551002989155878 -8.32483831368145 -12.868733780217678 2.253225986234553 -13.250520769329453 -15.016621981988047 -8.749379273875828 -4.268918365632025 4.935985834029446 -13.411191231020743 -0.2826484783676393 -2.1102091513830787 -1.2954194863506345 -0.913398866015474 0.250698402584699 -2.3664650087011108 2.708555516658953 -11.532701714020876 -4.572736257637252 3.028328934322968 -7.885265070430227 -8.675441004683124 -0.32224383481592306 0.6619107592346436 -2.323452386062586 -13.387077726376956 4.585836970758507 -14.841603618979427 -8.83329963869619 0.3703034465417459 -9.702472562639137 -14.019989561249051 -2.6931994414275127 -9.385683669074526 -11.755426281051081 0.7808846491378156 -6.935291563658302 -3.9456752590657156 -14.843707401030281 -14.587080788359561 -12.261948154023539 -13.628533968913905 -9.848306354569758 -10.665431351951641 -2.15589117135831 0.6914507187608402 -3.9513010669926225 -5.327486335682813 -7.862392032449976 -12.204397117877894 -0.8686226766772699 -10.121722201195615 -4.144401480437496 -10.980222197188997 2.7174486197311474 3.7031216592278664 -5.261897736097912 1.1272590675530876 -0.8829717223904131 -13.469135855312166 -9.169945650197588 -7.585511061388842 -5.785651384481831]"
"1","5","100","50","10","true","0.1","4","[9.133660858298814 6.864104017784716 5.046547059941069 -5.309305858688282 7.951704050456647 9.093449674049808 -7.579169121292618 -4.571565165749147 9.929513594170764 -1.9415156645222802 4.194925185799142 9.568184896369656 -0.5573714242211949 0.9108430622280532 6.120081387038692 -4.237259908392268 -7.92700629906003 -10.07866181591576 -9.661099972216324 3.4058953136630756 -6.12556849846206 -0.9194947786320473 1.903770032058191 -5.899140668467409 -9.043231897410164 3.8297041293511236 -0.5328435327601411 7.253290044394015 -6.5457312799124665 -6.530697224441688 9.567330783218816 -4.337234041297586 -5.285765089237755 1.2612501283226922 -2.0495184238298987 2.4456639199632053 -1.6453038997617149 -3.836843379702162 -1.1816651230896122 8.326832886869976 -5.350961546515964 -7.875928928226948 4.719452315159427 5.8717045583749385 8.077607121702007 -2.472811173393346 2.5615861669073867 4.017124576374324 2.294440268409397 -9.062126191878061 -7.185031774752971 6.877770639785345 9.159203547488671 10.297065773768733 -2.429883298131889 7.913419912553305 -2.2290544236656236 -4.740701024575193 -4.332336764186441 -1.623639527527807 7.84306291756697 -1.443698652890357 -1.4434550278519676 -0.27647228872425034 5.508208927775514 8.257222126958279 8.82407481685165 -4.967117917772941 3.3216073766854493 -4.15026637983198 -2.2911697267066238 5.259207597635107 -7.002702154314634 9.161225715413782 4.6622625990402025 -6.4794385228428615 1.6345394271726885 1.7343386941794428 5.572479368138637 -2.6604873819761936 7.742903023257637 4.490388994790127 9.519666312574856 -6.7329766039045245 -3.82613664495969 -8.1243385261448 -8.48440507468891 -7.39467723474586 -9.692306412560274 7.216628430732958 -3.6951801228360166 7.525389766912244 0.9057244300065288 -7.46308055028138 5.488989119483379 -0.2222267511551021 -8.7259591728034 -4.838882996999142 -5.97794572364313 -2.163564112683819]","[-10.29889751793919 -1.5912964557032778 -8.30080386010597 5.925017304952827 -6.182251088141648 4.4447693833464195 -6.310524284802347 4.593552023508418 -10.924362673416322 -8.865114088429145 2.461520533974088 1.58924932126203 -0.21688283856548657 -9.608134033674187 -7.211291472558759 1.1281655782746418 -13.632879850203482 -2.2633746896059717 4.774199883876133 -3.2835723297953283 -8.865041110564146 1.0334599773575293 -8.64478077477281 0.5792494297032283 -5.165092564574193 -1.1676571020493525 -13.41539372360457 -12.696401332945182 4.244741506591631 -10.830983951164075 -7.173909795691086 -5.637658445937442 -12.706499112694301 -0.7496095442576745 -13.410256437277662 1.5742257724521798 3.0598572847352346 -9.491002989155877 -8.61216749891095 -12.888597331222407 2.8120080113644654 -13.190520769329453 -14.998373912276065 -8.677192339535313 -3.8432415148224406 4.995985834029446 -13.351191231020742 0.2555038996138785 -2.3369973695586017 -1.3267740321148946 -0.949525035609306 0.310698402584699 -2.405719623865243 2.396983103920256 -11.430949783732855 -4.777695889753855 3.1192306337604627 -7.825265070430228 -8.16993774258894 -0.26224383481592306 0.986870391351246 -2.3009130454041773 -12.860287513128355 4.551867708679915 -14.855918101527166 -8.871462357040956 0.25111947176909577 -9.607594325767074 -13.813803708887683 -2.537568965831209 -9.325683669074525 -11.773140877196777 0.7878927227144952 -6.399763305510725 -3.985538212541173 -14.781962160386552 -14.778681958743189 -12.102495964486712 -13.80326975030685 -9.788306354569757 -10.505979162414814 -2.592164247178971 0.6732334862407247 -3.990069901052136 -5.180883795304369 -8.101980892876348 -12.290582970239262 -0.7777209772397752 -10.141585752200344 -3.5850867130602095 -10.955100434061059 2.7774486197311474 3.830034719863752 -5.6991586837820485 1.032750570365614 -1.2644455188198767 -13.409135855312165 -8.955437153010115 -7.525511061388842 -5.657451548475581]"
"1","5","100","50","10","true","0.1","5","[9.329026422543452 6.770134755706125 4.605073263511606 -5.396767829402222 7.664915832281125 9.048050624075852 -7.893829316817537 -4.352379592354609 9.943430904266771 -2.04547150993116 4.210568632303165 9.482468166299444 -0.29241179210459245 0.8413772251821535 6.120081387038692 -4.237259908392268 -7.92700629906003 -10.151797186077678 -9.755069234294915 3.4058953136630756 -5.853248980954547 -1.146490028501821 1.8294555495104516 -5.997303386812175 -9.057149207506171 3.560065915461373 -0.6273953903200727 7.647295421197376 -6.446704473038309 -6.463784163805802 9.54483567778443 -4.437218810813225 -5.328026915411824 1.2350821502012206 -1.571366045848381 2.3490713373342986 -1.7160145778803697 -3.550055161526639 -0.8219952229202867 8.266651384554772 -5.3300346043927265 -7.875928928226948 4.719452315159427 5.8717045583749385 7.736607941670758 -2.46409559911858 2.5615861669073867 4.163310428735692 2.0486946551227 -9.021452527570482 -7.15746803917127 6.877770639785345 9.171390481829185 10.49780495567639 -2.5289101050060463 7.659005483706378 -2.324160075295139 -5.160036308547905 -4.105341514316668 -1.4042334170420558 7.419038869488757 -1.3509802674336784 -1.5509654127155579 -0.3106743030568172 5.173643624596085 8.257222126958279 9.124029125398568 -4.468335892643029 2.8434549987039315 -4.15026637983198 -2.757959939955225 5.322139636740091 -7.087506963930276 9.006717218226308 4.667496194664497 -6.5794232923585 1.6890033306741912 1.7238858478526773 5.572479368138637 -2.160563534397998 7.742903023257637 4.490388994790127 9.025822142277287 -6.7173331574005015 -3.7761366449596903 -8.129572121769094 -8.48440507468891 -7.489782886375375 -9.77320811199777 7.190460452611486 -4.193962147965928 7.525389766912244 0.9057244300065288 -7.410816318647553 5.774306074371925 -0.2222267511551021 -8.7259591728034 -4.838882996999142 -6.427342746792714 -2.236699482845736]","[-9.77864509121297 -1.5654984700358447 -8.475539641498916 6.03349826697746 -6.5318271102861445 4.415668730927583 -5.861951304073862 5.102949046658002 -10.765335866542165 -8.316040288062242 2.4227516999145746 1.7007531287530355 0.2671412095127264 -9.620068013708051 -7.15129147255876 1.0881655782746418 -13.572879850203481 -2.1351748535997217 4.868401898208699 -3.2235723297953283 -9.224376394536858 1.5389632394517132 -8.517867714136925 0.6201685301655738 -5.204119371448351 -0.9761457580126292 -13.387950539050285 -12.328570595282352 4.290824196495624 -10.696669468616335 -7.2113468021696105 -5.5759132052937135 -12.737129891397965 -0.19029477688038743 -13.49644228963903 1.6083438679419277 3.04914660661658 -9.840579011300372 -8.899496684140448 -12.908460882227136 3.1712772264424127 -13.130520769329452 -14.938373912276065 -8.617192339535313 -3.4175646640128554 5.15560530383862 -13.291191231020742 0.7936562775953963 -2.449070300463916 -1.3581285778791548 -0.985651205203138 0.370698402584699 -2.444974239029375 2.2340396562770377 -11.357032473636847 -4.876671669023817 3.2101323331979574 -8.037584587937742 -7.664434480494756 0.002355673202826508 1.3118300234678484 -2.2783737047457686 -12.520213385179195 4.517898446601324 -15.167490514265863 -8.811462357040956 0.31635519370028087 -9.512716088895012 -13.607617856526314 -2.477568965831209 -9.086499694301875 -11.790855473342473 0.7949007962911747 -5.864235047363149 -4.02540116601663 -14.720216919742823 -14.80254901553773 -11.943043774949885 -13.74326975030685 -9.719580151351115 -10.445979162414814 -2.532164247178971 0.6550162537206091 -4.02883873511165 -5.034281254925925 -8.141843846351804 -12.230582970239261 -0.6868192778022805 -10.14036427742959 -3.0257719456829224 -10.92997867093312 2.8374486197311475 3.890034719863752 -6.136419631466185 1.0000454720531298 -1.2044455188198766 -13.349135855312165 -8.895437153010114 -7.246325487994304 -5.529251712469332]"
"1","5","100","50","10","true","0.1","6","[9.524391986788089 6.3002884453131704 4.163599467082143 -5.485868481821059 7.378127614105602 9.048050624075852 -7.893829316817537 -4.230358599431868 9.957348214362778 -2.107845017176488 4.210568632303165 9.482468166299444 -0.02745215998799 0.7719113881362538 6.062723743403587 -4.237259908392268 -7.92700629906003 -10.23059826143835 -9.824535071340815 3.4058953136630756 -5.580929463447033 -1.3734852783715943 1.7551410669627123 -6.095466105156941 -9.071066517602178 3.4701865108314567 -1.100154678119731 7.647295421197376 -6.347677666164152 -6.396871103169916 9.522340572350044 -4.937142658391421 -5.3702887415858935 1.2193813633283375 -1.0932136678668631 2.252478754705392 -1.7867252559990245 -3.550055161526639 -0.46232532275096117 8.206469882239567 -5.323058957018314 -7.875928928226948 4.935254255261023 5.777735296296347 7.395608761639508 -2.39589576311233 2.7728952977777364 4.163310428735692 1.6391186329782041 -8.818084206032582 -7.12990430358957 6.959685844214244 9.1835774161697 10.995065903360526 -3.0240441393768314 7.234981435628165 -2.4192657269246545 -5.5793715925206175 -3.8783462644468942 -1.0385565662324705 6.995014821410544 -1.2582618819769997 -1.5509654127155579 -0.34487631738938407 4.972904442688428 8.257222126958279 9.223968208100478 -4.468335892643029 2.3653026207224137 -4.235983109902191 -2.757959939955225 5.385071675845075 -7.1723117735459185 8.852208721038835 4.672729790288791 -6.679408061874139 1.7434672341756938 1.7134330015259118 6.071261393268549 -1.6606396868198026 7.742903023257637 4.2328699573351 8.531977971979718 -6.701689710896479 -3.7261366449596904 -8.134805717393387 -8.48440507468891 -7.58488853800489 -9.790572929764462 7.164292474490014 -4.69274417309584 7.4385656780787786 0.9057244300065288 -7.358552087013726 5.774306074371925 -0.16129207945252833 -8.7259591728034 -4.838882996999142 -6.427342746792714 -2.309834853007653]","[-9.25839266448675 -1.6765085416986794 -8.65027542289186 6.1388973169514145 -6.881403132430641 4.475668730927582 -5.801951304073862 5.4370126839507815 -10.606309059668007 -7.9625960078421 2.4827516999145747 1.7607531287530356 0.7511652575909393 -9.632001993741916 -7.173206676987659 1.0481655782746417 -13.51287985020348 -2.013608706067156 5.000335878242564 -3.163572329795328 -9.58371167850957 2.044466501545897 -8.390954653501039 0.6610876306279193 -5.243146178322508 -0.8723086433337214 -13.490734616278862 -12.268570595282352 4.336906886399617 -10.562354986068595 -7.248783808648135 -5.507187002075073 -12.767760670101628 0.1692940835459848 -13.582628142000397 1.6424619634316757 3.0384359284979254 -9.780579011300372 -9.186825869369947 -12.928324433231865 3.331033631468395 -13.070520769329452 -15.086771423413763 -8.59139435386788 -2.9918878132032702 5.288740674000536 -12.778037337502417 0.8536562775953962 -2.675858518639439 -1.754901306700455 -1.0217773747969698 0.3733407589495944 -2.4842288541935074 2.241775424643211 -11.227445923156814 -5.08163130114042 3.301034032635452 -8.249904105445255 -7.158931218400572 0.4033548532340757 1.6367896555844508 -2.25583436408736 -12.460213385179195 4.483929184522732 -15.33043396190908 -8.751462357040955 0.379845143370531 -9.452716088895011 -13.401432004164946 -2.3660651583402035 -9.026499694301874 -11.80857006948817 0.8019088698678543 -5.328706789215572 -4.065264119492087 -14.658471679099094 -14.826416072332272 -11.783591585413058 -13.648391513434786 -9.650853948132474 -10.385979162414813 -2.900747897530027 0.6367990212004936 -4.067607569171164 -4.887678714547481 -8.18170679982726 -12.170582970239261 -0.5959175783647858 -10.17884505273081 -2.4664571783056353 -10.904856907805183 3.3898524962372516 3.950034719863752 -6.573680579150322 1.0600454720531298 -1.6407185946405376 -13.289135855312164 -8.835437153010114 -7.186325487994305 -5.401051876463082]"
