"BehaviorSpace results (NetLogo 5.3.1)"
"whirligigSimulation.nlogo"
"experiment"
"07/07/2017 14:21:28:243 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","add-food-chance","beetle-gain-from-food","beetle-population","stream?","vision","show-hunger?","dt","[step]","[xcor] of beetles","[ycor] of beetles"
"1","10","50","100","true","2","false","0.1","0","[-0.48175409798531454 -0.29128701260899525 -2.0712011750023844 6.264206634187936 4.5964235213081395 -6.614692557482084 2.684250914623549 9.363949538812133 2.9048223891675065 -7.218058459808855 2.334935762758601 -1.8291473367337154 -10.137236254036218 -1.225051066631206 -3.7354153442337736 4.352644723945666 4.493457311731788 -8.853351658123598 -6.138182117657597 -7.471921364858149 8.180645902324791 5.091482983654574 1.4274666849534743 -4.872917249484568 5.766943728306668 -1.1274374716459814 -0.6501738601704758 4.720601466641311 -3.601726068799616 -2.755039705374589 -4.015009640290078 8.39055439459895 5.029905032526592 -1.119515693381837 -8.563971254249523 1.2604476136528913 -5.421873988991493 2.3509887891551937 5.051254415422383 -8.793522337719617 -4.814666617496125 -4.7146097482000044 -6.080651760232657 0.8758972452591305 -8.63864512003575 -1.771327505912696 9.879582546874229 3.4994632135667754 -4.930187680939483 8.454931828660833 -5.8581262731931565 -1.410519209580217 -1.9444128746562637 9.078465145124344 -7.352807791058569 -2.228407888012093 2.554781131497153 -8.849042508514469 2.3388271386267387 -4.555971434098969 -1.8932191501084894 6.140364050927552 8.403786852235537 -4.154697342072248 -0.7952006041540933 -9.355813597092398 -4.287940258249508 -1.7160549538314172 -0.24122842834836256 9.31909484692919 5.217013370263739 -4.0303944807140955 0.8389180976824253 -6.15780072034331 6.661650158729994 3.770766262934753 3.1240048493481556 -3.240760245316416 3.1016212815245474 -7.565509262537661 5.173858716553669 9.314851424977341 -3.2636374759865294 -9.952481041451536 7.501451589804645 4.262984778830292 -1.1738485270317156 1.5200841958047562 -0.8977513049397015 3.554201660657764 -0.9779820755330988 -1.843678208237428 7.092591262833011 -0.7586686023954421 -4.70895537082875 -4.462510256330312 -6.198713509740235 9.440702139443694 6.427163665356581 -4.215649179671374]","[-0.488570368422506 6.517280017757155 0.7826128230967093 3.31503769683175 -4.370005314614152 -0.4318103151851016 -3.5018211999492435 9.850673790260718 -0.5870637919563713 -7.483331891830854 8.493049766991813 -9.044943168428542 -1.6271866736827683 5.023204173912049 1.4437087708355545 9.275544855213262 2.05510385952895 -6.2027440941033385 5.463075763869266 -8.85688407475234 -0.508592773946356 6.897493238961882 -3.2880262325741345 -6.284168537151542 -5.537702008952375 -1.7357123313544527 -4.399370314113085 7.753995654432664 0.148642369482328 5.5896585368169855 -8.25036411541101 6.084383529038757 -1.6725700900774605 9.368657392241278 2.310364642686279 -4.169294848530233 -0.12091702806466387 0.5949720369153138 -6.484703791065412 -1.304089008611891 7.035365336140792 -10.199008025543415 10.087065032075419 -6.489987259723819 -8.652250133635214 -8.330152406021927 -0.04681590578333328 7.704236134985614 -6.566101885294326 -3.5196404250119038 -1.2812649075734512 6.478495471367726 -5.09525671358042 3.8323428696736386 -6.990844775400116 -1.754205506713582 -0.814659017135229 9.314200752848045 -9.099047740656838 10.13235441825773 0.0880883893358515 3.8984115901469796 3.590843005392445 -0.7417221595149552 2.5926515607158205 -6.467790679924782 0.18333624348712263 -6.99022274999795 -8.902444295458597 -2.850730053974331 -5.052206701489418 -8.913370065391256 -3.129960886176952 -1.6771292895683683 -5.615909362285834 -3.4413463584255766 1.1217141742448735 6.91432350030291 9.524523244064007 -4.203690728349677 3.476733136754529 8.4153696730394 4.632614561271707 -0.011507690248526714 -10.027096930878372 1.4295346638768702 -2.0994054405044764 2.6133226192528376 1.4429858465481669 -5.163597064720637 1.6148300293046027 -2.5081223636724177 -1.6641135042646393 5.7348706683528405 5.7907008536652285 9.923277905755924 -6.878330358517566 -6.100078077713419 -8.325220221114982 -2.377164325975916]"
"1","10","50","100","true","2","false","0.1","1","[-6.120340061001719 7.192210732642185 4.493457311731788 5.026415082856342 9.263347617486335 -0.618154853204328 9.37208677335251 -6.1005310833163255 -6.065008313728634 0.8389180976824253 -4.352603112561069 -0.7070583137831148 7.523946695239032 -3.6958291775346663 5.545042884758993 1.4992930267229803 2.433098481103367 8.261547601762286 -4.615355133035872 4.839945284552034 -6.579814320610022 4.020766262934753 -7.366725101154576 -4.486702445890279 -10.067770416990317 6.385167581987769 4.96254958568332 -4.972369439021396 -2.233985252230963 -2.3505312081871153 4.257240226257394 -3.7354153442337736 -8.906343584546919 -1.1993792443865665 4.767433592970974 3.997560562612648 -1.3944371249785772 6.161726311151798 -0.5501890906548367 3.0320347310445146 2.6513737141260596 -0.8176957095884798 -4.814666617496125 -9.875876597139639 8.454931828660833 -5.421873988991493 -0.4609629289035386 -1.1099877232947308 -0.7586686023954421 -3.9533749550700787 -8.836855574173955 -0.9779820755330988 -4.70895537082875 2.812104003710828 -1.7160549538314172 -2.0410054572851704 1.4697285111275442 8.403786852235537 1.8585849126490896 -7.55763809492836 -7.243940364319107 -6.557517401630309 -3.2981178889515204 -2.265171676210265 2.622684767090983 9.872606899499816 6.3552296853227155 -1.225051066631206 -4.852473084793786 1.5472358318284143 9.363949538812133 2.4287065432566552 9.165927115838283 -1.410519209580217 -4.5203741928818335 -1.7622342760978296 8.424756408931518 3.507254504379175 -6.198713509740235 4.262984778830292 -1.3607152950928938 -8.607808368928431 5.766943728306668 -9.348837949717986 -2.7090387359812524 -0.29128701260899525 -8.293598490141422 5.555074910937967 -0.3278309687268064 5.0215089782173346 3.1240048493481556 0.9692552879088506 -8.53939050487162 -7.661139738133965 -4.0364652048987235 -3.926714881004185 9.37777010033871 -3.1670448933576227 5.961180076154902 -3.601726068799616]","[-1.6898476750250468 -1.592829078539405 2.13510385952895 -1.69250917277937 8.581086403109612 1.1084670602706461 -2.6859252443586885 -0.7639550540037534 10.265833866134933 -3.049960886176952 9.75558168943643 -1.8402214657318263 -9.849659924399848 -9.204942478129952 -4.594851911378032 2.595507859179457 8.55396886745416 -0.3698142487171087 -10.13119495988393 -6.8578576845837365 -0.8505923403150137 -2.9283336565333573 -7.009871582274273 9.906248333128325 -1.6191206537166334 3.8801855599697483 3.103579243236204 -6.193715690824777 1.3353721108963679 5.375765910670749 9.846358446937094 1.5237087708355546 -6.207548903718981 9.508838894556483 -4.759851625007107 7.740658263611785 0.20296662620791414 -5.527183159067192 -4.317625073469356 10.099657278434792 -0.760540921645481 2.7700885671943443 7.115365336140792 0.13277107072012723 -3.4396404250119037 -0.04091702806466385 -0.5063851284958866 -1.1560169178449047 5.814870668352841 0.6349086562258197 9.493455368012176 1.6948300293046028 5.8707008536652285 -0.46960313261478 -6.91022274999795 -4.989374809070168 -3.2986570112777995 3.6708430053924452 0.7617961257487789 -8.828387882243346 -7.306739309201947 5.81539528137678 6.912408295874011 -8.171935173501812 -3.5006222753099157 -0.0665723108093157 -8.314686058160882 5.103204173912049 -6.423169846189341 -4.498870870674729 9.930673790260718 -8.97521062597793 3.9608238316982725 6.558495471367726 -1.0027213395462045 -9.039257650976282 6.0704142669601655 -5.17189182400653 -6.798330358517566 1.5095346638768703 -2.557531886223678 2.3004852380563623 -5.457702008952375 -6.487547084950765 -1.5363868288050826 6.597280017757155 -1.2153628053932493 7.164796535669838 -8.772444295458596 8.233313409456311 1.7017141742448736 -6.374150464769288 -8.5600631992947 -4.0944535578774035 -2.7639545392245166 -8.2173112716896 -5.942363481567721 4.686732656761454 4.44520180339558 0.22864236948232802]"
"1","10","50","100","true","2","false","0.1","2","[5.833230067308003 -3.8384201217182925 -2.7590158465078343 2.5185859478865718 5.766943728306668 -4.802313413478471 2.5312611994481333 -2.9974172447627483 -5.421873988991493 -0.357007083494659 -8.906343584546919 -7.7567702137302685 2.622684767090983 4.493457311731788 4.938443664633809 -6.054555467401869 -1.6868177833591433 -1.1099877232947308 -4.51610051787174 9.425078699775831 9.314838061233726 4.7512404548129705 -0.8956550998486651 9.865631252125404 1.4697285111275442 -2.137598039914077 -8.65164548360734 -8.293598490141422 0.8215532799157322 -7.373349886870367 -9.341862302343573 -7.380642411250583 5.322416489793358 -1.225051066631206 8.666240959531182 4.460608547795294 2.719385618254149 9.253389086552222 -5.071821628558223 -0.8777523819483597 -9.998304579944417 2.7479662967549663 -3.361263874355237 -1.410519209580217 -4.2305821196383295 -4.774758488648089 3.460307348100586 3.1240048493481556 -6.342935893439495 6.161726311151798 -6.557517401630309 1.3661810361429856 -1.6953212154619437 -7.55763809492836 -4.814666617496125 -2.3505312081871153 -8.043117429050959 3.0842989626783415 -9.799272152827742 -3.7354153442337736 5.741860593456145 -1.279242795391296 -0.7586686023954421 7.29183020245136 4.020766262934753 -0.45020432113919756 8.34500832700629 4.375460306002225 -4.510894635450246 4.296418972040172 -3.355475532586625 -6.5449360837379595 5.961180076154902 6.506128529787603 9.263347617486335 -3.1670448933576227 -0.41443350910525023 -4.082356916768775 1.4785018576412043 -2.3967693294595414 1.8340240500039373 7.546441800673419 -3.6188096518906496 -3.928954820035133 -6.6481105328898185 6.282094315160799 9.264497349275306 -0.9301712367604125 -0.7070583137831148 8.458958423264086 -8.78837461214932 1.0626133305585708 -0.9779820755330988 -4.886051043691419 -0.29128701260899525 -0.3385584014689545 -5.933036764293763 5.022925133186092 8.342449301199782 4.713159806029823]","[7.3571785136946115 -8.184258427968189 -8.013717940981696 -8.851373511299022 -5.377702008952375 5.986537648619759 8.614887967916506 -1.373695622059983 0.039082971935336164 -0.9154589288627895 -6.1275489037189805 -3.9852163874051296 -3.4206222753099156 2.2151038595289503 -5.149697935400061 10.44528605567176 -6.9258532255942535 -1.0760169178449046 -10.063381894224444 -2.521120434743046 -5.7846488854220235 2.730425349717879 0.3178448630799767 -0.08632871583529811 -3.2186570112777995 -4.883492904559916 2.2906058334264454 -1.1353628053932492 -3.0684416614781727 -6.743776396057413 -6.5073034899767475 -7.02889838914843 8.712631164479959 5.183204173912049 -2.9064865314935786 10.383131175758395 -0.35214247327318876 4.089304793722906 -6.103262844498012 -2.6069414087749383 -1.6110546337504985 -0.706422826155733 -9.49651489086865 6.638495471367726 9.561518052143649 -6.280237807084357 -5.180186583292423 2.2817141742448737 -0.24664520043405563 -5.447183159067192 5.89539528137678 0.928620214582244 -9.033572133524022 -8.748387882243346 7.195365336140792 5.455765910670749 -8.419128527592125 10.676918226118929 0.27704983168878117 1.6037087708355546 -4.2884390373112 9.649020396871688 5.894870668352841 -1.5215446528141707 -2.8483336565333572 -4.235879832825628 3.8317447048299402 2.076719696269488 9.889218760500725 7.794511540787488 6.910493091445112 -1.2693743654449259 4.52520180339558 4.445333423107747 8.661086403109612 4.766732656761454 -8.642444295458596 0.44646104739082726 2.5776930991060762 1.8881313986960264 -4.828446892819224 -9.672222917921324 1.0864810689645168 -2.964028667173677 -6.499144785123027 -8.302885894167131 10.021126636587484 3.337273599586962 -1.7602214657318263 6.056445004881574 9.660917338726115 -6.258313669814758 1.7748300293046029 -1.2637205195774537 6.677280017757155 0.7739482739931254 -2.0734396023084405 -1.7124482554812794 -0.2310357234878614 -7.049750020694732]"
"1","10","50","100","true","2","false","0.1","3","[-0.9779820755330988 1.8793045332720402 -0.39478946880382554 -7.097507556039402 -0.05896194973358104 9.690038331892433 -6.585340703562664 2.622684767090983 0.734729191082267 4.375460306002225 -0.7586686023954421 5.807466496355195 -4.416845902707608 -7.852400689326572 -1.225051066631206 -3.8931180250806032 -7.656118870229581 0.049719526438998074 -5.745733467585807 5.362435231119194 9.251906022128741 -3.7501253624324 2.6266672327974705 6.506128529787603 8.793026438053392 -2.7590158465078343 -7.380642411250583 9.858655604750991 -0.5010360494836941 -5.722781500567517 8.493160437596654 7.568936906107806 -3.231854351803977 9.16504515973848 4.493457311731788 7.391449672260534 5.623324001369382 6.236695265186844 1.070738710239323 -0.8956550998486651 4.4954867846673565 -8.293598490141422 -1.0426467639323451 8.746957798387255 -8.777921765822555 4.7512404548129705 -4.814666617496125 2.6084653525164883 -0.29128701260899525 -3.0736868507079027 8.051115700860054 4.020766262934753 -7.502759409421627 -2.55955340668812 -1.1099877232947308 -2.2341906225429837 -5.171273818095051 5.757217813964325 -1.410519209580217 -4.886051043691419 2.929787540205325 -6.054555467401869 2.1208122681794603 1.155971373208291 -3.412833176221729 5.925948452764682 2.844558879383873 4.501850675159474 -1.6953212154619437 -1.3591063463960253 -4.895671456128191 -6.5449360837379595 4.396038441849346 3.413360191821997 -2.3505312081871153 -4.631855583250079 -9.33488665496916 -4.18990845533075 -3.7354153442337736 9.168795759926404 5.019435183515842 -7.546844353230298 -9.928838742898517 9.331103682697918 -4.562987764737935 -1.6575806128868695 -3.2842443487112205 -9.722667708515845 -6.605998363654943 5.1094537362966435 -4.697043892502393 -0.7070583137831148 3.1240048493481556 1.4577106885594284 -0.25305123808577934 -8.695482598286247 2.6294239177928995 -3.09354341435658 -9.294916565275404 5.880278376717407]","[1.854830029304603 -3.4254452294533224 -2.6563509313261986 -6.199959211728489 0.43942948771560464 -2.0170963866648326 0.2706646531356421 -3.8406222753099155 -3.4808455379842766 2.156719696269488 5.974870668352841 -4.132968079288922 -9.995568828564958 -3.8759792169328557 5.263204173912049 -2.977386709823397 -8.685752700010038 -4.1471536296069855 -2.457031529591834 -5.003809382806138 -5.626934289276326 -8.151205584246778 -0.23468181393159754 4.525333423107747 -2.5545941953825837 -7.933717940981696 -6.94889838914843 -0.10608512086128052 -8.512444295458595 -0.28023478308831035 6.042475742802983 -9.4947859114428 -9.899477804013184 10.11157948291425 2.2951038595289504 -1.4502602270889364 9.191948919503606 -8.311986546585969 1.0607146678823232 0.39784486307997674 10.961913200888308 -1.0553628053932491 3.9044586319795798 0.1428569026583752 9.840369528262942 2.810425349717879 7.275365336140792 -8.727536396620113 6.7572800177571555 4.882569451715985 4.316253202017414 -2.768333656533357 -6.180813482912879 2.4408906864956847 -0.9960169178449045 -4.7776110000496645 -6.012809998171247 -5.661075785213429 6.718495471367726 -1.1837205195774536 11.014068416329563 10.52528605567176 -5.15802291496372 -6.142476874860227 6.908577887016213 7.474639173036203 -0.652304730665985 -7.422903914213057 -8.953572133524021 9.789201899186892 6.1023744435742895 -1.1893743654449258 7.865795966512722 -5.188481342578316 5.535765910670749 9.484070897362727 -6.52705989500273 9.55016350637939 1.6837087708355547 8.773643218555328 -1.732387338183189 -8.278193855889551 -1.6029886137843636 4.2322368328278905 0.6642797252993266 -6.941483701190557 1.5380534817032139 0.4213285926574351 6.06285725209072 -5.5395442457930155 -6.137305767979373 -1.6802214657318262 2.8617141742448737 2.5598783390326956 -1.3245327292296922 2.2807264287965285 8.675807068378852 -1.2661318864782831 -6.362209099243899 4.663980328624827]"
"1","10","50","100","true","2","false","0.1","4","[7.591432011542192 -1.0426467639323451 3.1240048493481556 0.049719526438998074 -1.410519209580217 -2.7590158465078343 -6.827745513685833 -3.661830603146507 2.9367631875797375 -0.5010360494836941 -3.223128148585335 -2.55955340668812 -2.0637429900115922 2.1208122681794603 -7.7481693555748254 -1.2014770451643748 -4.619329296356696 6.01866683822136 3.1786244104290517 -6.787340893861129 -0.25305123808577934 4.9579267339317195 -4.14923479102317 -7.380642411250583 -6.0236890121435405 -4.886051043691419 -0.7299170322604208 -7.050571277409636 -3.189669583950412 -4.416845902707608 4.846644952501243 -8.198492838511907 -3.8572812301260733 2.533948847340792 2.622684767090983 0.6479051022488017 -3.2842443487112205 9.151466295574728 -1.245284032789609 8.527362451929221 -1.6575806128868695 3.3275217925284073 2.7275866361376657 -6.654479325679577 4.290541544289125 -0.7004117011502349 -7.6321689319728865 4.493457311731788 -8.709721929816306 -9.444916565275404 -0.3959596863391172 1.070738710239323 -3.4701908198568336 6.236695265186844 4.495657911658521 -0.29128701260899525 1.8793045332720402 9.074243902366472 7.491069142069708 9.065592970201653 9.188973983023757 0.2206345020017924 -0.2119242794123296 7.874780125172312 2.6084653525164883 9.954997964009035 -1.4389698974007548 1.2493294158580113 -4.851366273519431 -7.097507556039402 -0.7586686023954421 6.343344452559024 4.602997169530947 -7.948031164922876 5.015945233845592 -2.3307832051718904 0.08817344434070862 1.4369195194776525 -5.270726007631878 -4.752816531049913 8.793026438053392 -3.4207551487088548 5.280463807959478 -5.987642406765983 -9.33488665496916 9.408818278843615 -5.558430170877851 -4.814666617496125 -4.989029498777912 4.375460306002225 5.924231512945406 -9.859372905852616 9.823777367878929 -3.0736868507079027 4.175274760122226 -9.646063264203947 -8.739319712965155 5.799376677279913 5.757217813964325 6.135496010850448]","[-9.317348904964277 3.98445863197958 3.441714174244874 -4.0671536296069855 6.798495471367726 -7.853717940981696 0.7879745067053399 -8.118152740525368 11.193824821355545 -8.432444295458595 -10.31940165159138 2.520890686495685 5.206189888526254 -5.07802291496372 -8.644825812858965 -8.795354901003906 -5.994373728874389 7.592099832377794 -5.54995513900778 -1.5466842190146235 -1.2445327292296922 -4.6299167566599015 9.53880896061513 -6.86889838914843 -0.5995525381119569 -1.1037205195774535 5.412790724392082 -8.137259184186977 -1.1585681508965833 -9.915568828564957 2.3996117579940472 -0.9444611059557543 -2.990744752473117 -0.11722115459000632 -4.260622275309915 -3.8932494144903806 1.618053481703214 0.5167495288046118 1.7986328793827389 6.028506480724392 -6.861483701190557 -0.7017142532172453 8.736726168841198 6.23031922280466 -7.796057807731382 -0.6292286996693814 -5.617850569768345 2.3751038595289504 9.99350489842486 -6.542016720379231 0.4603951147287264 1.1407146678823232 6.906662682587314 -8.331986546585968 7.937080392237956 6.8372800177571555 -3.3454452294533223 8.886200034001044 -1.3789758013637021 10.202032329241016 -5.469219693130628 0.1049107014380839 -1.6698080162118587 4.638958300329898 -8.647536396620113 -1.5130723385866196 9.929383401502097 -6.026640079905697 0.8269709320444261 -6.119959211728489 6.054870668352841 5.078092710907406 11.32198732883747 -3.766742046460582 -1.7523264208850984 -4.671729095539413 -2.705760453877459 2.542063578959315 -5.922357151844482 9.07892303422473 -2.4745941953825836 1.3751357901070693 -5.92939055618597 10.6796005382195 -6.44705989500273 4.375168871932875 -2.8406234568752278 7.3553653361407925 6.21821123852882 2.236719696269488 9.671266674527253 -1.5949225938182288 -0.5248671459911927 4.962569451715985 -2.2128053983857803 0.565607353626089 2.2708470241666117 4.802758853854074 -5.581075785213429 -3.675613289177536]"
"1","10","50","100","true","2","false","0.1","5","[0.049719526438998074 -1.410519209580217 -5.082387541427632 7.590688611878883 5.757217813964325 -4.814666617496125 -4.108561126715591 -3.2857957535442437 -2.4869768380082196 -9.789907068806716 -4.416845902707608 7.580887499026075 -7.847925760600808 -8.103387186882392 -2.0637429900115922 -7.761578454524146 -3.0686167261123187 6.111385223678039 -8.641522093810057 -6.0236890121435405 6.2108133606765925 9.238529700147575 9.954997964009035 -9.521521009587302 -3.8214444351715433 4.572278014699377 -0.23478299788963564 4.3297832573097 5.718474977842418 3.1240048493481556 -4.5416147002109994 6.021901959282553 2.825749354482432 9.41127391671006 0.2832097549584556 -5.3701781971687055 -2.9917716462790036 1.9575217657921558 -3.2842443487112205 -0.25305123808577934 -7.029745703984298 -1.0426467639323451 -6.973188399759734 4.998495485494342 2.1208122681794603 0.5711363574852428 0.5002309537371659 -3.4207551487088548 -2.427375787800797 4.163756065766915 -4.993561428555009 2.622684767090983 -3.5735358438606144 9.823777367878929 8.561564466261789 0.5610810134153364 -0.290835679005739 6.245674006221877 -3.527548463491938 4.942049450189515 2.441230461884113 -7.591951542120933 -6.554298201588975 -6.702960287704211 1.3426874585077315 -8.783156827644063 4.493457311731788 8.966140780664826 -9.56945881989205 -5.446048192853077 3.8104847056729416 -8.04366164051918 4.553418236744245 1.4161283503958766 9.486532874989312 -0.5010360494836941 -4.825393099729813 1.070738710239323 9.188973983023757 -1.5188334484054842 2.6084653525164883 -5.97027758899929 -1.579363380366754 2.9438886290361066 -0.7586686023954421 -0.9051705429858334 6.3323137195476 7.613927116976579 -2.7590158465078343 -0.3959596863391172 -4.947492443113263 -1.690787294883793 2.8698501269438514 4.595277381467695 8.97969204480654 5.383069850957178 -0.29128701260899525 -9.33488665496916 4.608230765155241 -7.526091206390459]","[-3.9871536296069854 6.878495471367726 6.33404803348335 -1.3076913756384678 -5.501075785213429 7.4353653361407925 9.52745441485087 -1.0510044153148834 2.8919794043784837 -1.5868565738520939 -9.835568828564957 5.123466797517372 -8.571801460233377 -0.8335594065182595 5.286189888526254 -5.054887656623811 -10.496551841802013 7.709560491719386 10.146640268586777 -0.5195525381119568 -8.348579129214874 -2.16759894551281 -1.4330723385866195 -6.526295481347885 -3.004102795122837 2.54313257033632 5.562377274872114 -1.6572771402382034 4.9415373790833215 3.8217141742448737 -5.851441689769405 10.034922247207048 8.797645269303544 0.7467495288046119 -1.6593945666918912 -5.831904305517717 5.09992709535109 -3.759289399750891 1.698053481703214 -1.164532729229692 -1.9039940725843212 4.06445863197958 1.1303604188471585 -2.1720218343946462 -4.99802291496372 -2.755169976428719 -0.2296080848394369 1.4551357901070694 -4.565847191029161 -7.987950143842377 -1.303794647526614 -4.680622275309915 -8.085099896803957 -0.44486714599119265 6.014537218645801 -4.305653290996484 -0.26244048149385835 5.4417482835872 6.904747478158415 1.9887981662702154 2.3950475158489998E-4 -7.242052282666755 -7.996324512484403 6.3977811935185995 -5.910803284951166 2.260967619536695 2.4551038595289505 10.292485175567782 0.709886114594743 -3.038778613245264 -0.7511237757685056 -3.657504875988308 -4.256024130513665 2.524248818885934 4.518100911037859 -8.352444295458595 8.86783431634193 1.2207146678823233 -5.389219693130628 10.069564903817302 -8.567536396620113 10.85808131352072 -7.275327871488126 -5.911428935437244 6.134870668352841 -8.668424561491836 -3.3692004151107042 -9.139911898485753 -7.773717940981696 0.5403951147287265 0.934534667626126 1.6516376295129656 11.348139303903285 8.00836481796319 8.99875684944676 -6.131298342421743 6.917280017757156 -6.36705989500273 11.501850282312926 -5.782440174273462]"
"1","10","50","100","true","2","false","0.1","6","[2.7979161469099862 -0.8064017089263197 6.660343234042854 -7.591951542120933 -9.123577524098812 8.88514018724661 8.088785960924756 -3.1974202598777555 9.823777367878929 6.142613524670343 4.981045737143091 4.595277381467695 1.3426874585077315 -0.5010360494836941 -5.043618612707095 -0.25305123808577934 -3.3819219231380755 -8.573322257803808 6.106706768898195 -4.825393099729813 -3.814336681667461 -5.4085875335114855 -1.0595761139714661 4.148909739556771 -1.4887364421003324 4.608230765155241 0.049719526438998074 -6.317581638289777 -2.523968370429704 -7.021669361784368 8.866688591128 -6.058025125768314 1.3953371813141007 -2.9098564418501045 7.286994872879839 2.7066280708612545 -0.29128701260899525 1.054099270629777 6.245674006221877 4.572278014699377 1.9575217657921558 -9.720441231760816 -8.139292116115483 -0.3959596863391172 2.923912072827198 -3.7856076402170133 5.757217813964325 -2.7590158465078343 2.622684767090983 -2.3660158902083857 10.308551354602308 -3.5735358438606144 -6.010951253306869 2.441230461884113 9.564247471135008 9.180258408748992 0.11874034313875692 5.037453947877787 -2.9752518866146707 2.1208122681794603 -8.34670778573072 3.1240048493481556 -7.526091206390459 -1.579363380366754 0.26035103648114954 4.100262453559663 0.7798274054725394 -8.783156827644063 5.417271865289745 5.313966480654944 -2.136290556977977 9.4855883992578 -9.528496656961714 1.070738710239323 -9.492854375580153 -4.416845902707608 7.636422222410966 4.121494239592845 -8.008281535252877 9.684032962241758 -1.5986969994102136 -5.469630386705533 0.4742569245818712 -5.029398223509539 -5.256140413925589 6.574977150961432 0.7783437893292408 4.040303418213464 -5.175745584077353 -3.0512519083456255 -7.761578454524146 -1.1971552611198188 -7.272150514107467 4.484291754497173 8.561564466261789 -4.463900104065303 -2.1246776617141663 2.7091528476431614 -4.067887462408011 -6.7514412497288445]","[11.497605140949185 -8.572781114987812 -2.911845624999318 -7.162052282666755 -6.7402137885210545 9.111313664892476 -1.2712692470122968 2.270457358209318 -0.36486714599119263 -8.341714499376792 -2.591717247904194 8.08836481796319 -5.830803284951166 -8.272444295458595 1.0420984032078258 -1.584532729229692 -0.9434406797331835 10.299775638748695 10.167914173630368 8.94783431634193 6.575171456013918 -3.0514969987019427 5.815552913329195 -3.882131504367428 6.464651301070157 11.581850282312926 -3.9071536296069853 -0.8440610352994304 -4.4599652865189094 1.297822389561098 10.382938021894548 -7.855389840781829 2.5064340588125535 5.237284738986195 5.607975294704845 -8.506617296157767 6.997280017757156 -2.8045794989799795 5.5217482835872005 2.62313257033632 -3.679289399750891 -1.578790553885959 -3.548267705516034 0.6203951147287265 8.85856436976589 -3.017460837772557 -5.421075785213429 -7.693717940981696 -4.600622275309915 3.457127267516482 -0.9995189479933457 -8.005099896803957 11.02943585928498 0.08023950475158492 4.661032950142843 -5.209600223321454 0.1043477366816647 1.5779845745463836 1.308140540237296 -4.91802291496372 -8.52667969710544 4.001714174244873 -5.702440174273462 -7.195327871488126 5.7119638253521465 -0.7487694892992618 -0.5641268711169577 2.340967619536695 -6.145267604500334 5.315430005229558 1.5046423796431923 0.8936625894404977 -6.546051886373868 1.3007146678823234 0.854164875563397 -9.755568828564957 -8.96247489200723 -7.998580922546042 -0.7226577070807648 -1.8606036956430367 10.209746406132506 -5.741451459190952 -4.718057167502588 -1.3171526901763342 7.280629554747847 7.976863788427342 -1.6489811171719237 2.323794728658601 6.449884828437881 -10.515032617103234 -4.974887656623811 4.619986890127157 -2.261303926154019 -1.1017488820906265 6.094537218645801 -5.70850965066442 4.8699168127055925 -6.272902731866708 9.516099869086611 6.565243164232539]"
